Year,Month,Day,Hour,Minute,Second,Spacecraft,ShockType,MagneticFieldRatio,SpeedJump(km/s),ProtonDensityRatio,ProtonTemperatureRatio,AlfvenSpeedUpstream(km/s),MagnetosonicSpeedUpstream(km/s),PlasmaBetaUpstream,ShockNormalX,ShockNormalY,ShockNormalZ,ShockTheta(degrees),ShockSpeed(km/s),MagnetosonicMachNumber
2013,10,26,2,25,0, STEREO-A,FR,1.53,22.88,1.77,1.38,54.76,72.4,1.5,-0.86,-0.49,-0.16,50.16,411.85,0.59
2013,10,8,13,13,6,     Wind,FF,1.48,20.62,1.64,1.57,34.74,51.05,2.32,-0.61,-0.79,-0.08,71.55,264.25,1.26
2013,10,8,4,54,47, STEREO-B,FF,2.67,87.25,4.4,1.53,41.11,59.31,2.17,0.94,-0.33,-0.06,41.8,447.1,1.79
2013,10,7,0,17,57,     Wind,FF,1.33,24.85,1.51,1.33,38.93,54.09,1.86,-0.96,-0.06,-0.26,66.93,364.03,1.23
2013,10,2,1,15,51,     Wind,FF,1.92,190.18,2.82,5.64,48.92,69.08,2.01,-0.74,0.6,0.29,8.71,515.16,3.35
2013,9,9,14,32,11, STEREO-B,FF,1.92,84.25,3.57,1.39,78.36,89.7,0.62,0.02,1,-0.1,59.5,10.41,0.03
2013,9,7,22,2,20, STEREO-B,FF,1.86,64,2.38,2.05,64.34,75.65,0.77,0.89,0.14,-0.43,54.94,408.74,1.38
2013,9,3,15,50,33, STEREO-B,FF,2.75,58.38,2.47,2.01,26.02,47.68,4.73,0.72,0.12,-0.68,59.46,360.44,2.39
2013,9,2,2,19,45, STEREO-A,FF,1.22,26.63,2.3,1.34,64.75,75.49,0.73,0.98,-0.04,0.21,0.34,366.68,0.6
2013,9,2,1,56,51,     Wind,FF,1.56,43.5,1.65,1.32,55.03,69.41,1.19,-0.81,0.56,-0.21,57.42,464.53,1.66
2013,8,23,23,56,22,      ACE,FF,1.48,41.36,1.53,1.67,89.95,98.15,0.38,-0.93,0.03,0.36,83.29,554.25,1.28
2013,8,22,19,10,6,     Wind,FF,1.7,24.95,1.9,2.94,51.82,67.04,1.37,-0.64,0.72,0.28,30.52,450.18,1.95
2013,8,22,7,5,50, STEREO-A,FF,2.76,155.75,3.95,6.41,48.36,63.03,1.4,0.77,-0.56,0.29,83.82,482.65,2.95
2013,8,22,5,30,51,     Wind,FR,1.72,21.38,1.62,1.46,53.3,70.03,1.46,0.59,0.43,-0.69,83.65,222.58,1.44
2013,8,22,2,9,47, STEREO-B,FF,1.37,82.77,2.54,2.16,135.35,144.36,0.28,0.88,-0.48,0.06,41.4,614.72,0.83
2013,8,18,14,42,9, STEREO-A,FF,1.38,25.75,1.81,1.46,84.88,92.65,0.38,0.91,-0.26,-0.33,71.82,391.69,0.65
2013,8,12,13,45,58, STEREO-A,FF,1.78,77.88,2.33,2.38,116.54,122.39,0.22,0.87,-0.16,0.46,49.86,416.34,1.02
2013,8,11,14,49,24, STEREO-B,FR,1.4,84.17,2.47,4.83,63.19,79.02,1.14,-0.48,-0.59,0.64,16.25,221.59,0.87
2013,8,10,9,18,3, STEREO-A,FF,1.97,59.38,2.53,2.68,55.1,67.26,0.98,0.94,-0.34,0.05,88.76,435.49,1.55
2013,8,5,9,21,41, STEREO-B,FF,1.93,34,2.09,3.06,71.86,81.05,0.55,0.88,0.3,-0.37,81.83,336.49,0.83
2013,8,4,13,42,52, STEREO-A,FF,1.45,28.13,1.62,0.85,40.07,56.51,1.98,0.93,-0.37,-0.01,25.53,347.62,1.2
2013,7,27,18,53,50, STEREO-A,FF,1.96,33.88,2.95,2.9,22.46,45.04,6.65,0.98,0.1,-0.15,66.99,491.22,1.19
2013,7,26,3,19,36,     Wind,FR,1.25,29.85,1.49,1.41,64.07,85.17,1.54,0.96,0.18,-0.21,87.12,399.08,1.12
2013,7,25,7,52,12, STEREO-B,FF,1.31,32.75,2.31,1.52,65.66,77.96,0.82,0.96,0.02,0.3,37.36,400.51,0.71
2013,7,25,7,2,12, STEREO-A,FF,1.58,37,1.77,1.59,37.25,56.81,2.73,0.99,0.14,0.04,67.36,471.56,1.54
2013,7,25,6,12,46, STEREO-A,FF,2.19,108.88,7.06,6.35,36.08,51.63,2.11,0.98,-0.21,0.04,67.3,392.91,2.46
2013,7,18,12,55,42,     Wind,FF,1.87,39.72,1.4,1.21,35.03,65.74,5.17,-0.9,-0.06,-0.43,76.87,547.44,2.43
2013,7,12,16,43,27,     Wind,FF,1.99,47.46,1.56,1.86,61.88,76.35,1.06,-0.65,-0.29,-0.71,78.57,493.04,2.85
2013,7,9,20,11,39,     Wind,FF,1.64,51.5,1.5,1.37,78.29,86.75,0.46,-0.96,-0.14,-0.25,76.02,507.28,1.79
2013,7,9,19,57,1,      ACE,FF,1.7,48.86,1.8,1.43,88.15,95.73,0.36,-0.9,-0.39,-0.18,76.98,438.94,1.21
2013,7,5,7,4,30, STEREO-B,FF,2.14,42.25,3.06,3.84,66.27,75.54,0.6,0.3,-0.23,-0.93,65.17,110.16,0.25
2013,6,30,10,41,36,     Wind,FF,1.55,38.74,1.61,1.27,43.47,62.63,2.18,-0.56,-0.52,0.64,14.84,348.96,1.57
2013,6,30,10,37,8,      ACE,FF,1.43,32.47,1.77,1.03,51.56,67.6,1.44,-0.9,-0.4,0.19,13.96,498.24,1.28
2013,6,27,16,17,42, STEREO-A,FF,1.7,41.75,1.96,2.37,76.4,84.95,0.49,0.93,0.36,-0.1,64.07,354.9,1.13
2013,6,27,13,52,47,      ACE,FF,2.35,76.93,3.13,2.64,44.46,59.26,1.56,-0.95,0.17,0.27,88.35,480.07,2.01
2013,6,27,13,51,18,     Wind,FF,2.34,76.98,2.63,2.43,43.22,58.5,1.67,-0.89,0.46,0.04,73.84,465.89,2.27
2013,6,23,3,57,4,      ACE,FF,1.75,39.78,1.96,1.87,70.88,89.68,1.22,-0.81,0.56,0.17,50.32,646.55,1.74
2013,6,23,3,51,18,     Wind,FF,1.8,77.01,1.88,2.57,69.28,88.75,1.3,-0.91,0.39,0.12,51.35,712.79,1.83
2013,6,20,2,47,4, STEREO-B,FF,1.44,148.63,2.14,2.02,592.77,594.4,0.01,0.91,-0.19,0.38,54.31,732.28,0.42
2013,6,11,3,37,16, STEREO-A,FR,1.72,40.75,2.1,1.6,56.66,77.18,1.71,-0.92,-0.3,-0.27,53,507.47,1.22
2013,6,3,17,12,29, STEREO-A,FR,1.93,58.13,2.15,1.61,60.39,77.64,1.31,-0.79,-0.02,-0.61,60.81,273.19,1.6
2013,6,2,6,9,10, STEREO-B,FF,1.84,39.5,3.96,0.95,42.4,61.83,2.28,0.85,0.53,0.04,46.47,357.31,0.72
2013,6,2,2,33,9,     Wind,FR,2.29,64.85,1.8,1.63,65.88,87.98,1.6,0.71,0.64,0.31,62.26,267.09,2.37
2013,6,2,2,9,39,      ACE,FR,2.47,99.41,3.15,1.96,72.12,90.06,1.13,0.76,0.65,0.01,87.46,333.95,2.24
2013,5,31,15,29,23,      ACE,FF,2.18,51.55,2.24,2.97,39.3,53.79,1.76,-0.83,0.55,0.11,53.8,372.64,2.05
2013,5,31,15,11,42,     Wind,FF,2.29,58.22,2.16,3.83,35.5,50.98,2.14,-0.9,0.33,-0.27,82.91,409.54,2.41
2013,5,30,20,25,0, STEREO-B,FF,1.49,45.25,4.09,4.51,52.29,64.28,1.04,0.93,-0.32,0.19,39.8,333.72,1
2013,5,30,3,7,29, STEREO-B,FF,1.44,33.75,2.4,2.29,77.16,86.06,0.52,0.92,-0.22,0.34,44.79,346.48,0.73
2013,5,26,0,53,13, STEREO-B,FF,1.35,23.75,1.51,1.22,65.22,78.65,0.91,0.51,0.18,0.84,37.07,307.4,0.46
2013,5,25,9,21,51,     Wind,FF,2.08,70.41,2.19,1.78,48.56,71.05,2.33,-0.45,-0.82,-0.36,52.4,401.49,2.24
2013,5,25,6,5,8, STEREO-A,FF,3.45,61.13,2.89,2.09,26.5,47.17,4.93,0.81,0.14,0.57,56.46,388.92,2.21
2013,5,24,17,36,20,      ACE,FF,2.46,106.5,2.91,3.32,61.54,76.11,1.1,-0.9,0.2,-0.39,73.6,574.81,2.28
2013,5,24,17,25,54,     Wind,FF,1.92,133.56,2.94,3.43,61.07,76.55,1.18,-0.75,0.58,-0.32,56.56,526.8,2.42
2013,5,24,6,51,46, STEREO-A,FF,1.43,24.38,1.53,1.19,58.62,72.67,1.09,0.92,-0.09,-0.38,67.4,428.44,0.98
2013,5,23,22,21,16, STEREO-B,FR,2.32,73.25,2.57,3.36,66.06,78.97,0.86,-0.97,-0.12,0.22,2.53,467.81,1.47
2013,5,19,22,31,3,     Wind,FF,2.22,66.51,2.32,1.98,45.47,63.32,1.89,-0.81,-0.43,-0.41,42.23,455.5,2.46
2013,5,18,0,23,2,      ACE,FF,1.66,55.53,1.83,1.54,87.9,96.04,0.39,-0.99,-0.02,0.11,83.13,502.32,1.28
2013,5,18,0,19,57,     Wind,FF,1.61,40.02,1.62,1.37,74.39,84.08,0.56,-0.86,-0.38,-0.35,36.26,445.09,1.06
2013,5,17,6,20,51,     Wind,FF,1.26,27.11,1.78,1.77,49.61,62.63,1.23,-0.93,0.14,-0.35,45.34,388.92,0.83
2013,5,17,2,54,6, STEREO-B,FF,2.41,109.75,4.2,4.65,44.66,59.26,1.55,0.92,0.4,-0.06,50.07,592.23,2.22
2013,5,17,0,5,36, STEREO-A,FR,1.55,40.88,2.24,2.56,69.61,84.23,0.94,-0.55,0.28,0.78,25.12,240.08,0.99
2013,5,16,9,42,43, STEREO-A,FF,3.13,66.13,2.33,3.41,33.11,49.74,2.52,0.97,0.25,-0.03,63.98,452.69,2.5
2013,5,15,13,34,53, STEREO-B,FF,3.22,130.88,4.45,2.2,39.34,64.22,4.51,0.56,0.48,-0.68,7.84,349.29,1.47
2013,5,12,23,30,46, STEREO-A,FF,1.46,50.5,3.03,2.32,56.55,72.41,1.3,0.85,0.17,0.5,85.9,489.32,1.28
2013,5,7,4,37,7, STEREO-B,FF,1.43,26.38,1.26,2.54,92.39,99.76,0.33,0.27,0.77,-0.58,58.31,129.59,0.35
2013,5,6,6,36,38, STEREO-A,FF,2.15,48,2.28,1.29,39.34,65.93,3.64,0.74,0.44,0.51,75.19,424.99,1.48
2013,5,4,4,52,47, STEREO-B,FF,2.35,37.25,3.29,2.86,28.24,46.67,3.47,0.98,0.03,0.21,73.75,353.93,1.12
2013,5,2,21,2,26, STEREO-A,FF,2.24,65.38,4.28,3.96,82.02,90.47,0.44,0.76,-0.04,-0.65,48.48,456.15,1.23
2013,5,1,3,52,3, STEREO-A,FR,1.46,27.25,1.22,1.33,61.92,82.06,1.53,-0.97,0.16,0.2,43.69,371.92,2.28
2013,4,30,8,52,48,     Wind,FF,1.68,31.14,1.64,1.17,45.43,59.82,1.47,-0.9,-0.35,0.27,85.17,422.79,1.48
2013,4,30,4,17,41, STEREO-A,FF,1.6,33.63,3.17,1.47,65.67,77.69,0.81,0.87,0.5,-0.05,50.91,383.97,0.81
2013,4,28,19,38,8, STEREO-B,FF,1.69,39.25,1.68,2.51,57.77,69.82,0.92,0.84,0.53,-0.09,15.23,363.18,1.17
2013,4,27,23,32,19, STEREO-A,FF,1.53,38.38,2.2,1.58,42.58,58.48,1.79,0.86,0.25,0.44,46.16,368.9,1.09
2013,4,27,4,19,43, STEREO-A,FF,1.91,42.63,4.14,2.73,64.91,75.12,0.69,0.91,0.1,-0.41,30.97,361.84,0.89
2013,4,27,1,9,56, STEREO-B,FF,1.71,33,2.5,1.48,47.25,64.35,1.73,0.51,0.75,-0.43,60.96,213.69,0.44
2013,4,22,10,8,20, STEREO-A,FF,2.5,83.5,4.68,3.22,45.39,63.71,1.95,0.97,0.22,0.08,78.52,551.79,1.75
2013,4,19,14,19,14, STEREO-A,FR,1.41,36.63,1.54,1.12,97.44,111.29,0.61,-0.64,-0.33,-0.7,81.16,236.47,1.13
2013,4,16,15,36,36, STEREO-A,FF,1.66,73.38,2.36,2.27,156.49,160.85,0.11,0.98,-0.19,-0.09,88.99,540.82,0.8
2013,4,13,22,13,15,     Wind,FF,2.61,105.64,2.39,2.32,45.15,60.77,1.69,-0.75,0.33,0.58,40.3,478.94,3.46
2013,4,8,8,41,29, STEREO-A,FR,2.07,69.25,2.58,1.31,63.61,81.67,1.31,-0.59,-0.75,-0.31,88.37,220.28,1.4
2013,3,27,16,10,40, STEREO-A,FF,1.39,22.63,1.41,1.23,47.77,62.6,1.45,0.82,0.54,-0.19,78.3,473.82,2.01
2013,3,26,2,45,43, STEREO-A,FF,2.03,41.88,1.88,2.43,52.65,70.96,1.74,0.35,-0.62,0.7,85.59,231.79,1.43
2013,3,17,5,58,20,Cluster-4,FF,3.99,203.88,4.75,3.47,45.69,93.22,7.22,-0.93,-0.03,0.37,81.56,652.66,2.99
2013,3,17,5,22,0,     Wind,FF,2.45,198.6,2.68,10.45,49.29,64.88,1.48,-0.97,0.01,0.25,39.06,719.02,4.66
2013,3,15,4,33,27,     Wind,FF,1.95,89.61,1.71,1.11,47.15,75.98,3.33,-0.68,-0.26,-0.69,4.1,395.25,2.33
2013,3,10,16,33,5, STEREO-B,FR,1.32,96.5,19.14,2.42,110.34,122.23,0.48,-0.1,-0.99,-0.08,59.16,49.79,0.09
2013,3,8,2,20,15, STEREO-A,FF,2.44,59.5,2.09,1.6,55.98,68.77,1.05,0.75,-0.64,0.14,78.53,381,1.91
2013,3,7,12,23,48, STEREO-B,FF,4.81,125,5.51,2.89,33.23,58,4.47,0.96,0.25,-0.17,89.82,555.08,2.31
2013,2,28,21,14,33, STEREO-A,FF,2.65,99.13,9.25,5.94,94.08,101.41,0.33,0.67,0.29,-0.69,52.8,360.9,1.46
2013,2,18,3,6,58, STEREO-B,FF,4.09,58.5,9.86,9.44,15.99,39.36,10.73,1,0.02,-0.05,87.69,342.36,1.67
2013,2,16,11,23,6,     Wind,FF,1.95,61.91,2.27,2.53,55.01,66.44,0.94,-0.95,0.28,0.09,61.28,411.68,1.61
2013,2,13,1,27,46,Cluster-4,FF,1.85,35.65,1.37,1.27,35.78,66.14,5.48,-0.98,0.22,-0.01,74.23,467.13,1.98
2013,2,13,0,47,45,     Wind,FF,1.7,36.54,1.85,1.93,35.12,51.52,2.32,-0.98,0.13,-0.15,72.14,439.91,1.56
2013,2,8,7,44,0, STEREO-A,FF,1.72,24.75,2.55,1.47,47.46,60.05,1.21,0.99,0.02,0.14,79.08,311.35,0.69
2013,1,26,21,16,21,     Wind,FR,2.32,76.12,2.03,1.44,38.74,65.45,3.73,0.98,0.17,-0.14,57.59,342.72,2.44
2013,1,25,16,9,3,     Wind,FF,1.5,21.16,1.55,1.26,37.25,53.39,2.11,-0.86,-0.42,0.3,88.67,371.37,1.23
2013,1,25,0,14,12, STEREO-A,FF,1.52,45.75,3.1,1.56,53.55,65.67,1.05,0.95,0.22,0.22,88.46,375.84,1.1
2013,1,16,16,47,28, STEREO-B,FF,1.52,30.88,1.77,1.68,33.55,54.61,3.94,0.74,0.59,-0.33,45.11,336.86,1.6
2013,1,13,17,2,43, STEREO-B,FF,1.72,43.63,2.13,0.95,85.46,97.08,0.58,0.99,0.16,0,85.22,458.3,0.77
2013,1,9,2,25,12, STEREO-A,FF,2.03,88.63,4.21,1.88,36.09,56.97,3.29,0.87,-0.5,-0.01,68.22,397.9,1.36
2012,12,25,6,33,9, STEREO-B,FF,2.29,51.63,2.26,1.57,36.03,54.39,2.6,0.75,0.31,-0.58,86.95,336.86,1.42
2012,12,25,0,37,44, STEREO-B,FF,1.93,38.13,3.07,3.32,29.98,47.66,3.07,0.95,-0.21,-0.23,41.25,340.1,1.13
2012,12,18,20,6,3, STEREO-B,FF,1.85,36.88,2.1,1.58,56.47,68.16,0.93,0.99,-0.01,0.13,60.92,382.92,1.08
2012,12,17,16,58,27, STEREO-A,FF,1.8,35.75,2.79,1.43,54.28,67.06,1.06,0.91,0.39,0.1,52.98,383.45,1.23
2012,12,16,17,13,30,     Wind,FF,1.36,28.35,1.36,1.33,54.67,70.01,1.31,-0.92,0.07,0.38,48.37,465.04,1.59
2012,12,14,19,6,12,     Wind,FF,1.45,27.41,1.52,1.43,48.92,62.88,1.31,-0.83,0.14,0.54,56.49,358.38,1.6
2012,12,11,3,21,0, STEREO-A,FF,1.45,38.88,3.26,1.49,69.98,80.4,0.65,0.99,-0.03,0.15,35.44,371.47,0.64
2012,12,4,10,8,9,     Wind,FR,1.69,36.82,1.36,1.42,39.46,61.1,2.87,0.97,0.25,-0.05,40.23,271.87,2.62
2012,12,4,10,1,36,      ACE,FR,1.38,24.55,1.52,1.4,47.05,64.63,1.79,0.7,-0.26,0.66,48.2,236.85,1.21
2012,11,28,3,36,19, STEREO-B,FF,3.06,31.63,2.87,2.81,9.94,37.45,27.28,0.98,0.22,0.02,59.2,337.39,1.27
2012,11,26,7,57,49, STEREO-A,FF,1.87,30.75,2.83,1.68,80.96,89.59,0.45,0.81,0.25,-0.53,89.11,366.97,0.71
2012,11,26,4,36,49,      ACE,FF,2.07,79.95,2.54,1.93,56.93,71.79,1.2,-1,0.02,0.09,45.19,571.25,1.97
2012,11,26,4,32,51,     Wind,FF,2.08,77.44,1.81,2.07,51.67,66.18,1.29,-0.98,0.06,0.18,54.57,613.49,2.7
2012,11,23,20,51,21,     Wind,FF,2.81,72.89,2.35,2.52,38.75,53.97,1.91,-0.69,0.44,-0.57,76.37,375.92,2.87
2012,11,23,18,27,37, STEREO-A,FF,1.74,49,2.39,2.31,39.96,55.78,1.9,0.97,-0.25,0.01,72.51,415.76,1.55
2012,11,19,9,50,0, STEREO-B,FF,6.76,134.75,6.55,4.34,19.45,45.25,12.58,0.51,-0.36,-0.78,12.52,254.66,1.8
2012,11,14,21,2,0,     Wind,FR,1.32,44.7,2.09,3.39,68.33,79.92,0.74,0.97,-0.18,0.16,30.92,355.31,1.19
2012,11,13,20,57,1, STEREO-A,FF,1.77,52.75,2.34,1.91,50.66,65.24,1.33,0.89,-0.46,-0.05,37.94,456.75,1.53
2012,11,12,22,12,42,     Wind,FF,2.18,52.98,2.2,1.8,38.11,54.12,2.05,-0.88,-0.34,-0.34,68.02,386.33,1.89
2012,11,12,15,23,30, STEREO-A,FR,1.36,21.25,1.3,1.26,83.27,91.03,0.39,-0.62,0.12,0.78,65.24,192.83,1.22
2012,11,11,21,19,21, STEREO-A,FF,1.64,28,1.55,1.37,29.81,52.1,4.12,0.85,-0.43,-0.31,84.38,426.21,1.52
2012,11,11,13,36,8, STEREO-B,FF,2.06,99.88,5.41,4.37,45.98,60.64,1.55,0.94,0.3,-0.14,2.44,423.76,1.91
2012,11,10,22,30,3, STEREO-A,FF,1.69,162.13,3.18,5.43,65.65,77.83,0.85,0.95,-0.3,-0.02,16.01,547.2,2.59
2012,11,6,21,48,29, STEREO-A,FF,1.5,31.88,1.82,1.56,61.77,73.69,0.86,0.99,0.12,-0.07,55.41,417.02,1.02
2012,10,31,14,28,24,     Wind,FF,2.37,57.58,2.36,2.41,23.8,45.18,5.22,-1,0.09,0.05,86.26,391.21,2.21
2012,10,28,5,48,9, STEREO-A,FF,1.55,31.63,2.2,1.53,52.53,65.11,1.07,0.91,0.33,-0.27,84.65,367.17,0.98
2012,10,26,0,42,30, STEREO-A,FF,1.6,22.25,1.73,0.97,50.47,63.19,1.14,0.45,-0.72,-0.53,72.42,224.64,1.34
2012,10,25,19,10,38, STEREO-B,FF,6.43,49.13,6.31,6.13,11.08,37.67,26.66,0.87,-0.04,0.49,79.38,308.57,1.63
2012,10,22,23,30,0, STEREO-A,FF,1.38,38.13,1.68,1.21,66.81,78.2,0.75,0.55,-0.82,0.19,14.81,294.86,1.05
2012,10,22,15,35,54, STEREO-A,FF,1.37,21.75,1.56,1.4,55.67,68.36,1.02,0.91,-0.35,0.21,64.35,379.2,0.77
2012,10,19,10,39,0, STEREO-A,FR,1.37,61.13,1.49,2.21,65.6,80.9,1.04,-0.97,0.22,-0.04,34.14,362.56,2.32
2012,10,17,6,57,21, STEREO-B,FF,2.3,28,2.31,2.83,40.08,54.26,1.67,0.52,0.17,-0.84,46.86,207.24,1.08
2012,10,13,16,9,15,     Wind,FR,1.5,49.57,1.79,1.81,70.56,86.34,1,0.97,0.18,0.19,84.9,453.94,1.34
2012,10,12,0,18,10, STEREO-B,FF,1.32,30.5,2.01,1.02,55.24,69.4,1.16,0.93,-0.15,-0.34,61.19,404.08,0.71
2012,10,11,22,47,0,     Wind,FF,1.31,25.08,1.57,1.95,59.37,74.91,1.21,-0.85,0.39,0.34,40.16,498.68,1.31
2012,10,11,1,46,1, STEREO-A,FF,1.94,54,2.46,2.39,45.09,59.72,1.54,0.94,0.17,0.29,67.03,393.65,1.73
2012,10,9,19,13,0,     Wind,FF,1.53,24.29,1.59,1.42,66.6,85.33,1.32,-0.92,0.15,0.37,19.48,491.14,1.29
2012,10,8,4,12,15,     Wind,FF,1.96,67.12,2.01,1.63,63.13,74.95,0.82,-0.91,-0.33,-0.23,74.46,444.97,1.89
2012,10,5,2,51,26, STEREO-A,FF,1.62,27.5,2.2,1.48,41.89,59.11,1.99,0.76,0.57,0.3,78.33,339.67,1.21
2012,10,1,19,29,2, STEREO-A,FR,1.5,20.63,1.68,1.77,40.76,55.37,1.69,-0.78,0.42,-0.46,42.94,254.44,1.07
2012,9,30,22,18,36,     Wind,FF,2.55,77.69,2,2.05,41.29,58.52,2.02,-0.89,0.45,0.04,66.5,452.24,2.9
2012,9,30,10,14,57,     Wind,FF,2.68,31.68,1.69,2.11,11.88,38.52,19.16,-0.98,-0.08,-0.17,76.97,348.76,1.98
2012,9,30,7,54,32, STEREO-B,FF,1.71,46.38,2.12,1.33,66.57,79.68,0.87,0.43,-0.89,0.17,45.26,209.27,0.47
2012,9,29,18,36,44, STEREO-A,FF,2.25,27.38,1.7,1.66,24.45,49.8,6.31,0.47,-0.11,0.88,65.15,253.9,1.74
2012,9,25,16,26,48, STEREO-B,FF,2.68,153.13,3.76,9.02,78.47,86.94,0.47,0.75,0.51,0.42,35.21,548.53,1.8
2012,9,24,16,30,40, STEREO-B,FF,1.65,36.63,2.54,1.4,46.05,65.44,2.06,0.94,0.08,0.33,49.66,450.75,1.07
2012,9,23,14,28,45, STEREO-A,FF,2.36,42.5,2.79,2.45,46.4,66.18,2.12,0.7,-0.42,-0.58,51.17,398.18,1.72
2012,9,23,8,45,32, STEREO-B,FF,3.58,97.38,4.77,3.48,21.7,48.4,10.68,0.97,0.19,0.16,79.75,477.68,2.37
2012,9,21,22,35,46, STEREO-A,FF,1.35,50.38,1.56,1.31,129.81,141.12,0.37,0.94,-0.35,-0.03,54.74,573.34,1.03
2012,9,19,21,45,47, STEREO-A,FF,1.44,20.63,2.54,1.33,22.38,45.99,6.48,0.77,0.64,0.06,82.51,313.33,1.09
2012,9,19,7,26,12, STEREO-B,FF,1.47,20.38,1.75,1.21,31.37,49.87,3.25,0.22,0.31,0.93,44.74,79.18,0.21
2012,9,16,23,11,3, STEREO-A,FF,2.11,55.13,3.16,1.85,46.44,63.29,1.74,0.92,0.38,0.1,51.63,395.97,1.51
2012,9,13,22,9,0,     Wind,FF,1.25,22.94,1.34,1.37,63.12,75.79,0.89,-0.93,0.19,0.32,46.97,457.17,1.24
2012,9,12,19,52,36,     Wind,FF,1.53,28.8,1.82,1.5,45.93,62.24,1.68,-0.91,0.24,0.34,45.07,340.77,1.27
2012,9,11,18,13,52, STEREO-A,FF,2.14,49.75,3.88,3.15,19.23,41.56,7.51,0.91,-0.29,-0.29,70.36,327.44,1.56
2012,9,4,22,2,36,     Wind,FF,1.6,38.03,2.43,2.86,109.59,116.01,0.24,-0.76,-0.44,0.48,69.38,398.84,0.66
2012,9,3,11,21,51,     Wind,FF,2.43,90.9,3.02,4.68,45.42,60.52,1.59,-0.97,-0.21,-0.11,38.79,437.18,2.23
2012,9,3,7,11,55, STEREO-B,FF,1.46,102.88,3.55,3.45,92.67,105.06,0.57,0.93,-0.35,-0.15,73.83,536.56,1.36
2012,8,29,6,35,21, STEREO-B,FF,1.84,63.63,2.64,1.66,54.47,67.9,1.11,0.07,0.96,0.27,83.73,29.68,0.1
2012,8,23,17,26,46, STEREO-B,FF,1.69,30.13,2.4,3.62,45.47,58.3,1.29,0.85,-0.26,-0.45,54.51,294.65,0.76
2012,8,13,14,23,32, STEREO-A,FF,2.4,87.5,5.69,7.77,42.61,56.84,1.57,0.92,0.05,-0.39,48.5,400.34,2.07
2012,8,10,4,11,6,     Wind,FF,1.61,25.59,1.67,1.38,31.49,48.62,2.79,-0.9,-0.43,0.08,86.1,369.65,1.53
2012,8,5,15,37,0, STEREO-A,FF,1.87,32.5,1.93,1.71,44.31,63.38,2.1,0.55,0.33,0.77,79.62,318.65,1.27
2012,8,3,21,46,20, STEREO-B,FF,1.3,45,1.94,2.5,68.43,78.36,0.65,0.92,-0.25,0.29,54.3,361.58,0.93
2012,8,3,3,15,17, STEREO-A,FR,1.57,21.75,1.64,1.83,47.85,66.93,1.93,-0.84,-0.35,-0.42,61.4,310.64,0.9
2012,8,2,10,6,54,     Wind,FF,1.22,30.37,1.75,1.55,66.94,78.33,0.74,-0.93,0.25,-0.29,33.3,402.43,0.75
2012,7,28,14,58,38, STEREO-B,FF,2.89,52.63,3.29,1.19,39.44,57.21,2.24,0.9,0.02,0.43,31.67,398.85,1.3
2012,7,23,21,21,1, STEREO-B,FF,1.64,53.5,2.28,1.82,53.47,67.15,1.24,0.93,0.34,0.17,33.37,404.76,1.42
2012,7,21,15,35,0,     Wind,FF,1.71,29.05,2.03,1.9,77.55,89.43,0.67,-0.46,0.47,0.76,75.92,328.68,1.53
2012,7,20,22,43,10, STEREO-A,FF,1.81,111.25,2.62,1.72,65.46,88.42,1.66,0.94,0.2,0.29,25.31,689.2,2.26
2012,7,20,6,0,58, STEREO-A,FF,2.48,75,7.76,3.14,63.83,74.9,0.77,0.86,0.51,-0.01,50.42,379.23,1.37
2012,7,20,4,8,30,     Wind,FF,2.13,77.77,2.09,7.25,52.3,66.74,1.29,-0.68,0.73,-0.02,58.98,456.4,2.75
2012,7,14,17,39,9,     Wind,FF,2.08,196.94,2.53,4.29,73.41,84.25,0.64,-0.86,0.04,-0.51,33.24,616.51,3.56
2012,7,11,9,9,36, STEREO-A,FF,1.34,24.88,1.24,0.91,55.62,75.46,1.69,0.83,0.33,0.46,80.81,685.57,2.04
2012,7,10,18,55,15, STEREO-A,FF,1.97,70.38,2.82,2.18,47.73,66.49,1.9,0.98,0.04,0.22,42.07,663.63,1.63
2012,7,9,2,33,26, STEREO-A,FF,1.92,47.75,2.1,1.73,71.5,81.19,0.58,0.89,0.09,0.44,17.68,437.13,1.56
2012,7,6,15,0,24,      ACE,FF,1.33,23.69,1.56,0.93,77.21,87.02,0.54,-0.83,-0.37,-0.41,36.84,370.61,0.55
2012,7,4,6,56,37, STEREO-B,FF,3.7,215.25,4.18,1.97,55.19,71.32,1.38,0.89,-0.46,0.04,80.17,713.19,4.14
2012,6,30,16,35,6,     Wind,FR,1.46,43.83,1.8,1.35,68.49,88.86,1.37,0.65,0.7,-0.32,62.49,251.4,1.77
2012,6,30,16,5,30,      ACE,FR,1.44,40.78,2.62,1.48,77.42,95.64,1.06,0.93,0.24,-0.28,59.11,485.54,1.27
2012,6,30,12,39,25, STEREO-A,FF,1.36,48.13,2.77,1.74,224.96,229,0.07,0.83,-0.45,-0.34,45.61,373.2,0.38
2012,6,27,12,40,24, STEREO-B,FF,1.51,50.75,1.66,2.19,119.37,134.32,0.56,0.02,-0.64,-0.77,22.7,12.3,0.02
2012,6,25,20,55,59, STEREO-A,FF,2.26,80.13,3.91,3.33,69.6,79.84,0.64,0.82,0.58,-0.04,46.16,449.18,1.26
